"","no.users","Discipline","pc.pro","Business","code.client","JD.Second","timespan.cbrt","inv.mlsto.log","client.totinv.log","pc.majpos.log","code.contact","Billing.Type","majority.pos","return.pdol","mlsto","Year"
"1243",6,"Structural",99.29,"business","C2002","wharf/port",7.15309009504067,9.79038553968602,11.1804610662265,3.92789635458444,"CN1218","Hourly Rate","midpro",0.676360113326222,"2010.236.13",2010
"1244",6,"Structural",99.29,"business","C2002","wharf/port",7.15309009504067,8.02115969626538,11.1804610662265,3.92789635458444,"CN1218","Hourly Rate","midpro",0.583779388847483,"2010.236.14",2010
"1245",6,"Structural",99.29,"business","C2002","wharf/port",7.15309009504067,9.30501065338543,11.1804610662265,3.92789635458444,"CN1218","Hourly Rate","midpro",0.638661240868236,"2010.236.2",2010
"1246",6,"Structural",99.29,"business","C2002","wharf/port",7.15309009504067,9.37022778894184,11.1804610662265,3.92789635458444,"CN1218","Hourly Rate","midpro",0.621540538513463,"2010.236.3",2010
"1247",6,"Structural",99.29,"business","C2002","wharf/port",7.15309009504067,9.14326102727061,11.1804610662265,3.92789635458444,"CN1218","Hourly Rate","midpro",0.663127413127413,"2010.236.4",2010
"1248",6,"Structural",99.29,"business","C2002","wharf/port",7.15309009504067,9.38378031060155,11.1804610662265,3.92789635458444,"CN1218","Hourly Rate","midpro",0.670668953687822,"2010.236.5",2010
"1249",6,"Structural",99.29,"business","C2002","offices",7.15309009504067,7.84947653767648,11.1804610662265,3.92789635458444,"CN1218","Hourly Rate","midpro",0.662269129287599,"2010.236.6",2010
"1250",6,"Structural",99.29,"business","C2002","wharf/port",7.15309009504067,6.79434936094811,11.1804610662265,3.92789635458444,"CN1218","Hourly Rate","midpro",0.657430730478589,"2010.236.7",2010
"1251",6,"Structural",99.29,"business","C2002","wharf/port",7.15309009504067,8.48727878509632,11.1804610662265,3.92789635458444,"CN1218","Hourly Rate","midpro",0.656949916422358,"2010.236.8",2010
"1252",6,"Structural",99.29,"business","C2002","wharf/port",7.15309009504067,9.13480986229803,11.1804610662265,3.92789635458444,"CN1218","Hourly Rate","midpro",0.802690582959641,"2010.236.9",2010
"1253",7,"Structural",74.82,"engineer","C2957",NA,6.91042323001118,10.4077287123146,9.87328604380301,3.73313554536847,NA,"Fixed Quote","midpro",0.547622067216233,"2010.237",2010
"1254",11,"Structural",43.18,"builder","C2297","school",9.5610108464686,10.7655011444262,10.4423570452036,4.03158224048579,"CN1902","Fixed Quote","midtech",0.715888506181997,"2010.238",2010
"1255",5,"Structural",95.08,"artist","C2790",NA,9.02462392572509,10.3485678224564,9.17984508136626,3.6438820881832,"CN1789","Fixed Quote","director",0.148133359952086,"2010.239",2010
"1256",4,"Water",100,"developer/real estate","C2522","water management",7.28107941970534,10.5867944077391,12.1456017337747,4.43722479513864,NA,"Fixed Quote","seniorpro",0.235718879203993,"2010.241",2010
"1257",1,"Structural",100,"resources","C2596",NA,6.76061430174869,9.45982662654372,10.6812182694309,4.60517018598809,NA,NA,"director",0.492218510240064,"2010.244",2010
"1258",11,"Structural",67.28,"university","C2456","refurb/renovation",10.8264782404161,12.704610445914,10.441093169772,3.65867794538081,NA,NA,"gradpro",0.0594400565574883,"2010.246",2010
"1259",2,"Structural",100,"institution",NA,NA,1.91293118277239,7.80068637350705,7.71868549519847,4.55640002161866,NA,"Hourly Rate","midpro",1.29591836734694,"2010.247",2010
"1260",2,"Structural",100,"manufacturer/supplier","C2206",NA,5.10446872200146,7.61836481671309,8.59460783336366,4.08395746933561,"CN1096","Hourly Rate","midpro",0.247920133111481,"2010.252",2010
"1261",1,"Structural",100,"architect","C2056","architectural house",4,8.49383355406699,8.93047169529196,4.60517018598809,"CN1654",NA,"director",1.16346153846154,"2010.253",2010
"1262",1,"Structural",100,"health","C2922","hospital",0,6.02217213102901,12.0238010874863,4.60517018598809,"CN1669",NA,"seniorpro",0.52,"2010.254",2010
"1263",1,"Structural",100,"manufacturer/supplier","C2206","product development",0,6.59671356918111,8.59460783336366,4.60517018598809,"CN1096","Hourly Rate","seniorpro",0.5,"2010.255",2010
"1264",12,"Civil",27.62,"gov","C2620","water management",6.51868391517377,9.80636176494727,10.5093160361612,4.02374325503855,NA,"Fixed Quote","midtech",0.0205233844510567,"2010.256",2010
"1265",6,"Structural",67.6,"engineer","C2887",NA,8.84934400959791,11.3067107952209,10.7442309075797,3.77345035556421,NA,NA,"seniorpro",0.507150217396768,"2010.257",2010
"1266",12,"Civil",79.92,"business",NA,"water management",11.6126299218834,11.3809902727155,11.2989893944069,4.25319845031993,NA,NA,"seniorpro",-0.0286625161658997,"2010.259",2010
"1267",2,"Civil",100,"environment",NA,NA,4.67232872835526,7.92976341578219,7.84776253747361,4.5761532369176,NA,"Hourly Rate","seniorpro",-0.280898876404494,"2010.260",2010
"1268",2,"Water",100,"utilities provider","C2375",NA,4.61043629205845,10.294442638572,11.3792645782474,4.3050105920252,NA,NA,"seniorpro",0.88942297688162,"2010.261",2010
"1269",4,"Structural",92.36,"architect","C2688",NA,7.57117427819085,11.2716861754263,10.5589069050351,4.25504517291309,"CN1557",NA,"director",0.684459614976005,"2010.262",2010
"1270",1,"Structural",100,"builder",NA,NA,5.84803547642573,9.0741852404816,8.99218436217301,4.60517018598809,"CN1300",NA,"director",0.5,"2010.266",2010
"1271",1,"Structural",100,"architect","C2056","architectural house",5.68773395970313,8.93566630634603,8.93047169529196,4.60517018598809,"CN1654","Fixed Quote","director",0.944444444444444,"2010.267",2010
"1272",1,"Structural",100,"unknown",NA,NA,6.16224014774904,8.7444988828395,8.66249800453092,4.60517018598809,"CN1300","Fixed Quote","director",0.744970574920779,"2010.268",2010
"1273",4,"Structural",95.53,"environment","C2030","bridges",5.86746430844261,9.72759167219562,9.53731046300849,4.40170670544071,"CN1850",NA,"seniorpro",0.360655925349046,"2010.269",2010
"1274",1,"Structural",100,"gov","C2967","heritage",0,5.52008018723178,10.6722826439353,4.60517018598809,NA,"Hourly Rate","director",0.4375,"2010.271",2010
"1275",2,"Structural",63.33,"architect","C2801","school",4.23582358425489,8.24963659355495,7.76667957538134,4.14835915052834,NA,NA,"seniorpro",2.00020426922684,"2010.273",2010
"1276",1,"Structural",100,"person",NA,NA,1,7.267387893889,7.18538701558042,4.60517018598809,NA,"Hourly Rate","director",0.5,"2010.275",2010
"1277",2,"Structural",55.56,"environment","C2354",NA,1.7099759466767,6.59671356918111,10.0474749031134,4.01746351788614,NA,"Hourly Rate","seniorpro",0.719745222929936,"2010.276",2010
"1278",2,"Structural",100,"architect","C2868","university",4.32674871092222,8.9427837741149,8.40155784781731,4.55008021967013,"CN1488","Fixed Quote","director",0.4050822122571,"2010.278",2010
"1279",1,"Structural",100,"artist","C2425",NA,3.77976314968462,8.16532948709496,8.41396151927333,4.60517018598809,"CN1747","Fixed Quote","director",0.62,"2010.279",2010
"1280",6,"Civil",89.28,"gov","C2877",NA,6.69432950082169,11.287653621062,10.7243680996056,4.32981186322514,NA,"Fixed Quote","seniorpro",0.528373888736376,"2010.280",2010
"1281",1,"Structural",100,"health",NA,NA,0,6.21322736779172,6.13122648948314,4.60517018598809,NA,"Hourly Rate","director",0.4375,"2010.281",2010
"1282",1,"Structural",100,"school","C2726",NA,1.7099759466767,6.52772069769416,8.16799026231621,4.60517018598809,"CN1326","Fixed Quote","director",0.4,"2010.282",2010
"1283",1,"Structural",100,"builder","C2918",NA,2.57128159065824,7.77365770111913,10.1390923391488,4.60517018598809,"CN1155","Fixed Quote","director",0.140625,"2010.284",2010
"1284",1,"Structural",100,"school","C2726",NA,1.7099759466767,6.122255589586,8.16799026231621,4.60517018598809,"CN1326","Fixed Quote","director",0.4,"2010.285",2010
"1285",1,"Structural",100,"manufacturer/supplier","C2854","sign",2.46621207433047,7.2208678782541,7.90557069678047,4.60517018598809,"CN1398","Hourly Rate","midpro",0.037037037037037,"2010.286",2010
"1286",1,"Structural",100,"builder",NA,NA,1.7099759466767,6.75086424900837,6.66886337069979,4.60517018598809,NA,"Hourly Rate","director",0.09375,"2010.287",2010
"1287",3,"Structural",100,"architect","C2134","school",5.09164336965949,8.86155833419231,10.0459540950504,3.94526433920795,"CN1507","Fixed Quote","seniorpro",0.962264150943396,"2010.288",2010
"1288",2,"Structural",100,"manufacturer/supplier","C2206","product development",8.70218820194996,9.188646013946,8.59460783336366,4.53560572260218,"CN1096","Hourly Rate","seniorpro",0.54631217838765,"2010.289",2010
"1289",1,"Structural",100,"builder","C2113","offices",3.80295246076139,7.72692022326744,8.32320059219371,4.60517018598809,NA,"Fixed Quote","director",0.375,"2010.290",2010
"1290",1,"Structural",100,"builder","C2297",NA,0,5.92554529533994,10.4423570452036,4.60517018598809,NA,"Fixed Quote","director",0.4375,"2010.291",2010
"1291",4,"Structural",91.61,"artist","C2790",NA,7.65741374785526,9.46629455740821,9.17984508136626,4.28675395416645,"CN1789","Fixed Quote","midpro",0.134954697186457,"2010.292",2010
"1292",3,"Structural",52.48,"architect","C2236","dining/retail",5.0787530781327,10.5865203224969,10.6552538157508,3.86115067505439,NA,NA,"midtech",0.437692125798061,"2010.296",2010
"1293",2,"Structural",100,"person",NA,"architectural house",4.4140049624421,7.53498320777405,7.45298232946546,4.60517018598809,"CN1655","Fixed Quote","director",0.0267857142857143,"2010.298",2010
"1294",1,"Structural",100,"hospital","C2939",NA,0,6.21322736779172,7.85652094539749,4.60517018598809,"CN1669","Hourly Rate","director",0.4375,"2010.299",2010
"1295",1,"Structural",100,"manufacturer/supplier","C2206",NA,1,6.00892690427899,8.59460783336366,4.60517018598809,"CN1096","Hourly Rate","seniorpro",0.764705882352941,"2010.303",2010
"1296",1,"Structural",100,"builder","C2113","architectural house",3.44821724038273,7.54937194522614,8.32320059219371,4.60517018598809,NA,"Fixed Quote","director",0.458333333333333,"2010.304",2010
"1297",4,"Structural",70.15,"gov","C2557",NA,5.09164336965949,9.21977055744993,8.59415423255237,4.16169163568171,"CN1413","Fixed Quote","midpro",0.135531135531136,"2010.305",2010
"1298",1,"Structural",100,"engineer","C2064",NA,5.53965825675446,7.31002641933565,7.17491571571312,4.60517018598809,"CN1228","Hourly Rate","seniorpro",0.505464480874317,"2010.307",2010
"1299",7,"Structural",94.46,"town planner","C2811",NA,9.24433546537648,10.7962941948727,9.85416389608499,3.64178784658009,"CN1238","Fixed Quote","director",0.0772844265140723,"2010.310",2010
"1300",1,"Structural",100,"architect","C2053","school",5.09164336965949,8.0031735998956,10.7663823599921,4.60517018598809,NA,"Fixed Quote","seniorpro",0.541258741258741,"2010.312",2010
"1301",1,"Environmental Planning",100,"developer/real estate","C2522","flood studies",1.5874010519682,7.68290333785066,12.1456017337747,4.60517018598809,"CN1713","Hourly Rate","director",1.08333333333333,"2010.314",2010
"1302",5,"Structural",36.49,"architect","C2971","architectural house",9.01232878253626,10.1876126149348,9.39481211546102,4.10775424913202,NA,"Fixed Quote","midtech",-0.0958448753462604,"2010.316",2010
"1303",1,"Structural",100,"architect","C2236","architectural house",6.6342874368675,7.35439927087863,10.6552538157508,4.60517018598809,"CN1876","Hourly Rate","director",0.5,"2010.318",2010
"1304",2,"Water",100,"developer/real estate","C2392",NA,3.47602664488645,8.49049465280148,13.9559889914245,4.29333202365855,NA,NA,"seniorpro",0.38,"2010.319",2010
"1305",1,"Structural",100,"university","C2456","awning",2.71441761659491,7.46599033628709,10.441093169772,4.60517018598809,NA,"Hourly Rate","director",0.548076923076923,"2010.320",2010
"1306",3,"Water",100,"water",NA,"water management",3.97905720789639,10.269162481899,10.1871616035904,4.36716677176686,NA,"Fixed Quote","midpro",0.626577890789013,"2010.321",2010
"1307",3,"Structural",100,"builder","C2113","architectural house",6.81128460768908,9.12835065017553,8.32320059219371,4.53109298259178,NA,"Fixed Quote","director",0.0116209773539928,"2010.322",2010
"1308",3,"Structural",99.99,"builder","C2297","refurb/renovation",6.33302553136292,9.06919769897056,10.4423570452036,4.54063166485052,"CN1902","Fixed Quote","seniorpro",1.21606648199446,"2010.328",2010
"1309",6,"Structural",83.48,"architect","C2108","refurb/renovation",7.83516882695622,10.285593023295,12.8242972838027,4.21744675935608,"CN1230","Hourly Rate","director",0.671826625386997,"2010.330",2010
"1310",4,"Water",100,"gov",NA,"waste water",8.35867839276246,11.6681303355372,11.5861294572286,4.58333349137892,NA,"Hourly Rate","director",0.62702253137759,"2010.333",2010
"1311",1,"Structural",100,"architect","C2680","university",5.81864786749696,8.30347982557577,10.949842397964,4.60517018598809,NA,"Hourly Rate","director",1.44736842105263,"2010.334",2010
"1312",1,"Structural",100,"person",NA,NA,0,6.52772069769416,6.44571981938558,4.60517018598809,NA,"Hourly Rate","director",0.96875,"2010.336",2010
"1313",3,"Structural",48.15,"school","C2726","heritage",2.41014226417523,7.7316935020201,8.16799026231621,3.94835493467554,"CN1117","Fixed Quote","midtech",0.433447098976109,"2010.337",2010
"1314",2,"Structural",100,"school","C2806","school",2.71441761659491,8.4656626771003,8.23462070941196,4.48739965025358,NA,"Fixed Quote","midpro",0.666666666666667,"2010.338",2010
"1315",7,"Structural",60.09,"architect","C2134","school",6.61910594802623,9.83350207384683,10.0459540950504,3.76560898697261,"CN1507","Fixed Quote","seniorpro",0.609367681498829,"2010.340",2010
"1316",2,"Structural",100,"architect","C2134","school",4.46474509558454,9.24420087495683,10.0459540950504,3.96707921117622,"CN1499",NA,"seniorpro",1.54133333333333,"2010.341",2010
"1317",1,"Structural",100,"architect","C2134","school",3.73251115681725,9.18698073462694,10.0459540950504,4.60517018598809,"CN1499","Fixed Quote","director",0.202806548613431,"2010.342",2010
"1318",21,"Structural",51.44,"architect","C2130","hospital",9.8511280455447,13.2045042459138,11.8816888978167,3.38743646641212,"CN1710","Hourly Rate","seniorpro",0.758831050361931,"2010.344",2010
"1319",10,"Structural",93.45,"architect","C2108",NA,7.66876649056906,10.9166677752126,12.8242972838027,4.16480302587066,"CN1487","Fixed Quote","seniorpro",1.31454877472577,"2010.346",2010
"1320",1,"Structural",100,"manufacturer/supplier","C2206",NA,0,6.34539914090021,8.59460783336366,4.60517018598809,"CN1096","Hourly Rate","seniorpro",0.764705882352941,"2010.350",2010
"1321",1,"Structural",100,"builder","C2863","emergency services",0,6.61869247589989,8.34626251154896,4.60517018598809,NA,"Hourly Rate","seniorpro",1.70588235294118,"2010.355",2010
"1322",25,"Water",54.06,"developer/real estate","C2522","water harvesting",11.4674568291498,12.5853923136157,12.1456017337747,3.68787895378035,"CN1406","Fixed Quote","seniortech",-0.2536402203801,"2010.359",2010
"1323",2,"Structural",83.33,"manufacturer/supplier","C2854","school",9.85799294535912,7.09857472906769,7.90557069678047,4.42280862839412,"CN1398","Fixed Quote","midpro",0.197916666666667,"2010.361",2011
"1324",1,"Structural",100,"architect","C2868","architectural house",1.44224957030741,5.96810490975874,8.40155784781731,4.60517018598809,"CN1488","Hourly Rate","director",-0.357142857142857,"2010.362",2010
"1325",1,"Structural",100,"resources","C2907",NA,3.07231682568585,9.20500618454995,10.7046262097388,4.60517018598809,NA,"Fixed Quote","seniorpro",0.477432304976259,"2010.363",2010
"1326",1,"Structural",100,"business",NA,NA,0,6.25578698221052,6.17378610390194,4.60517018598809,"CN1300","Fixed Quote","director",-0.142857142857143,"2010.364",2010
"1327",2,"Structural",100,"manufacturer/supplier","C2206","product development",5.67741137084543,7.76678482183137,8.59460783336366,4.41097845662365,"CN1096","Fixed Quote","seniorpro",0.641509433962264,"2010.365",2010
"1328",4,"Civil",91.93,"architect","C2744",NA,8.08757939909006,9.56313145506633,11.3613823159112,4.22960362822579,NA,"Fixed Quote","midpro",0.384006334125099,"2010.366",2010
"1329",1,"Structural",100,"builder","C2113","offices",1.5874010519682,7.72692022326744,8.32320059219371,4.60517018598809,NA,"Fixed Quote","director",1.375,"2010.370",2010
"1330",1,"Structural",100,"architect","C2868",NA,1,6.21322736779172,8.40155784781731,4.60517018598809,"CN1655","Fixed Quote","director",0.15,"2010.371",2010
"1331",1,"Civil",0,"school","C2806","water management",2.80203933065539,8.77314737684826,8.23462070941196,4.60517018598809,NA,"Fixed Quote","seniortech",0.214285714285714,"2010.373",2010
"1332",1,"Structural",100,"architect","C2868",NA,0,5.92554529533994,8.40155784781731,4.60517018598809,NA,"Hourly Rate","director",0.4375,"2010.374",2010
"1333",4,"Civil",50.67,"roads/rail",NA,NA,5.87713065921074,8.08502954469332,8.00302866638473,3.92533401948782,NA,NA,"seniorpro",0.421271538918598,"2010.375",2010
"1334",2,"Structural",100,"person",NA,"architectural house",7.05400406316227,8.37605051841061,8.29404964010203,4.22785512129627,NA,"Fixed Quote","director",-0.0147783251231527,"2010.377",2010
"1335",7,"Civil",14.18,"business","C2953","civil works to bldg",6.49506528811226,10.6668919234475,10.5783477915677,4.27430221608671,"CN1022","Fixed Quote","midtech",0.600371462032621,"2010.378",2010
"1336",5,"Water",99.99,"resources","C2907","parks and open spaces",9.06942198073606,11.6506069991054,10.7046262097388,4.05473710762732,NA,"Fixed Quote","midpro",-0.108718083599725,"2010.380",2010
"1337",1,"Structural",100,"university","C2581",NA,1.81712059283214,7.2385674553535,7.34034905447855,4.60517018598809,NA,"Hourly Rate","seniorpro",0.426743797975303,"2010.381",2010
"1338",1,"Structural",100,"builder","C2918",NA,2,8.52015086238437,10.1390923391488,4.60517018598809,NA,"Hourly Rate","director",0.466666666666667,"2010.387",2010
"1339",2,"Structural",0,"architect","C2788","architectural house",7.91578321936081,10.2513107514313,9.70941724870763,NA,NA,"Fixed Quote",NA,-0.275053879310345,"2010.395",2011
"1340",1,"Structural",100,"manufacturer/supplier","C2854",NA,1,6.98975615729072,7.90557069678047,4.60517018598809,"CN1398",NA,"midpro",0.388888888888889,"2010.397",2010
"1341",3,"Water",100,"engineer","C2887",NA,3.47602664488645,8.24251912578609,10.7442309075797,4.25106337015507,NA,"Hourly Rate","midpro",0.411290322580645,"2010.398",2010
"1342",2,"Structural",100,"person","C2983",NA,6.11803317263662,7.81393160025707,8.34105249369736,4.19975507662997,"CN1725","Fixed Quote","gradpro",1.85,"2010.399",2010
